3497,2543.2,248.7,408.6,10.4949,0,0,3397,13897,13675
3498,2542.3,248.3,408,10.4943,0,0,3397,13894,13672
3499,2541.3,247.9,407.3,10.4936,0,0,3396,13891,13669
3500,2540.3,247.6,406.7,10.4929,0,0,3395,13888,13666
3501,2539.3,247.2,406.1,10.4923,0,0,3395,13884,13662
3502,2538.4,246.8,405.5,10.4917,0,0,3394,13881,13659
3503,2537.4,246.5,404.9,10.491,0,0,3393,13878,13656
3504,2536.4,246.1,404.3,10.4903,0,0,3393,13875,13653
3505,2535.4,245.7,403.7,10.4897,0,0,3392,13871,13649
3506,2534.5,245.4,403.1,10.4891,0,0,3391,13869,13647
3507,2533.5,245,402.5,10.4884,0,0,3391,13865,13643
3508,2532.5,244.6,401.9,10.4877,0,0,3390,13862,13640
3509,2531.5,244.2,401.3,10.487,0,0,3389,13859,13637
3510,2530.5,243.9,400.7,10.4863,0,0,3389,13855,13633
3511,2529.6,243.5,400.1,10.4857,0,0,3388,13852,13630
3512,2528.6,243.1,399.5,10.485,0,0,3387,13849,13627
3513,2527.6,242.8,398.8,10.4843,0,0,3387,13845,13623
3514,2526.6,242.4,398.2,10.4836,0,0,3386,13842,13620
3515,2525.7,242,397.6,10.483,0,0,3385,13839,13617
3516,2524.7,241.7,397,10.4823,0,0,3385,13836,13614
3517,2523.7,241.3,396.4,10.4816,0,0,3384,13832,13610
3518,2522.7,240.9,395.8,10.4809,0,0,3383,13829,13607
3519,2521.7,240.5,395.2,10.4802,0,0,3383,13826,13604
3520,2520.8,240.2,394.6,10.4796,0,0,3382,13823,13601
3521,2519.8,239.8,394,10.4789,0,0,3381,13819,13597
3522,2518.8,239.4,393.4,10.4782,0,0,3381,13816,13594
3523,2517.8,239.1,392.8,10.4775,0,0,3380,13813,13591
3524,2516.9,238.7,392.2,10.4768,0,0,3379,13810,13588
3525,2515.9,238.3,391.6,10.4761,0,0,3379,13806,13584
3526,2514.9,238,391,10.4755,0,0,3378,13803,13581
3527,2513.9,237.6,390.3,10.4748,0,0,3377,13800,13578
3528,2513,237.2,389.7,10.4741,0,0,3377,13797,13575
3529,2512,236.8,389.1,10.4734,0,0,3376,13793,13571
3530,2511,236.5,388.5,10.4727,0,0,3375,13790,13568
3531,2510,236.1,387.9,10.472,0,0,3375,13786,13564
3532,2509,235.7,387.3,10.4713,0,0,3374,13783,13561
3533,2508.1,235.4,386.7,10.4707,0,0,3373,13780,13558
3534,2507.1,235,386.1,10.47,0,0,3373,13777,13555
3535,2506.1,234.6,385.5,10.4693,0,0,3372,13773,13551
3536,2505.1,234.2,384.9,10.4686,0,0,3371,13770,13548
3537,2504.2,233.9,384.3,10.468,0,0,3371,13767,13545
3538,2503.2,233.5,383.7,10.4673,0,0,3370,13764,13542
3539,2502.2,233.1,383.1,10.4666,0,0,3369,13760,13538
3540,2501.2,232.8,382.5,10.4659,0,0,3368,13757,13535
3541,2500.2,232.4,381.9,10.4652,0,0,3368,13754,13532
3542,2499.3,232,381.2,10.4646,0,0,3367,13751,13529
3543,2498.3,231.7,380.6,10.4639,0,0,3367,13747,13525
3544,2497.3,231.3,380,10.4632,0,0,3366,13744,13522
3545,2496.3,230.9,379.4,10.4625,0,0,3365,13741,13519
3546,2495.4,230.5,378.8,10.4619,0,0,3365,13738,13516
3547,2494.4,230.2,378.2,10.4612,0,0,3364,13734,13512
3548,2493.4,229.8,377.6,10.4605,0,0,3363,13731,13509
3549,2492.4,229.4,377,10.4598,0,0,3362,13728,13506
3550,2491.5,229.1,376.4,10.4591,0,0,3362,13725,13503
3551,2490.5,228.7,375.8,10.4584,0,0,3361,13721,13499
3552,2489.5,228.3,375.2,10.4577,0,0,3360,13718,13496
3553,2488.5,228,374.6,10.457,0,0,3360,13714,13492
3554,2487.5,227.6,374,10.4563,0,0,3359,13711,13489
3555,2486.6,227.2,373.4,10.4557,0,0,3358,13708,13486
3556,2485.6,226.8,372.7,10.455,0,0,3358,13705,13483
3557,2484.6,226.5,372.1,10.4543,0,0,3357,13701,13479
3558,2483.6,226.1,371.5,10.4536,0,0,3356,13698,13476
3559,2482.7,225.7,370.9,10.453,0,0,3356,13695,13473
3560,2481.7,225.4,370.3,10.4523,0,0,3355,13692,13470
3561,2480.7,225,369.7,10.4516,0,0,3354,13688,13466
3562,2479.7,224.6,369.1,10.4509,0,0,3354,13685,13463
3563,2478.7,224.3,368.5,10.4502,0,0,3353,13682,13460
3564,2477.8,223.9,367.9,10.4496,0,0,3352,13679,13457
3565,2476.8,223.5,367.3,10.4489,0,0,3352,13675,13453
3566,2475.8,223.1,366.7,10.4482,0,0,3351,13672,13450
3567,2474.8,222.8,366.1,10.4475,0,0,3350,13669,13447
3568,2473.9,222.4,365.5,10.4469,0,0,3350,13666,13444
3569,2472.9,222,364.9,10.4462,0,0,3349,13662,13440
3570,2471.9,221.7,364.2,10.4455,0,0,3348,13659,13437
3571,2470.9,221.3,363.6,10.4448,0,0,3348,13656,13434
3572,2470,220.9,363,10.4441,0,0,3347,13653,13431
3573,2469,220.6,362.4,10.4434,0,0,3346,13649,13427
3574,2468,220.2,361.8,10.4428,0,0,3346,13646,13424
3575,2467,219.8,361.2,10.4421,0,0,3345,13642,13420
3576,2466,219.4,360.6,10.4414,0,0,3344,13639,13417
3577,2465.1,219.1,360,10.4407,0,0,3344,13636,13414
3578,2464.1,218.7,359.4,10.44,0,0,3343,13633,13411
3579,2463.1,218.3,358.8,10.4393,0,0,3342,13629,13407
3580,2462.1,218,358.2,10.4386,0,0,3342,13626,13404
3581,2461.2,217.6,357.6,10.438,0,0,3341,13623,13401
3582,2460.2,217.2,357,10.4373,0,0,3340,13620,13398
3583,2459.2,216.9,356.4,10.4366,0,0,3340,13616,13394
3584,2458.2,216.5,355.7,10.4359,0,0,3339,13613,13391
3585,2457.2,216.1,355.1,10.4352,0,0,3338,13610,13388
