time,Gphi,Gpsi,Ggamma,mass,Px,Py,Pz,Vx,Vy,Vz,Ma,H,semi_major_axis,time_to_go 
152.822000,36.201500,-3.771968,0.000000,119592.397362,104413.073075,82007.701427,-66594.056876,2209.857018,1152.557563,-427.734557,0.000000,83211.522339,3406098.852811,323.408124,
152.823000,36.201500,-3.771968,0.000000,119592.088283,104415.282936,82008.853982,-66594.484610,2209.863664,1152.552991,-427.733902,0.000000,83212.714995,3406100.050308,323.408124,
152.824000,36.201500,-3.771968,0.000000,119591.779204,104417.492803,82010.006533,-66594.912344,2209.870309,1152.548419,-427.733247,0.000000,83213.907648,3406101.247810,323.408124,
152.825000,36.201500,-3.771968,0.000000,119591.470125,104419.702676,82011.159079,-66595.340077,2209.876954,1152.543848,-427.732593,0.000000,83215.100296,3406102.445318,323.408124,
152.826000,36.201500,-3.771968,0.000000,119591.161046,104421.912557,82012.311620,-66595.767809,2209.883600,1152.539276,-427.731938,0.000000,83216.292942,3406103.642830,323.408124,
152.827000,36.201500,-3.771968,0.000000,119590.851967,104424.122443,82013.464157,-66596.195540,2209.890245,1152.534704,-427.731283,0.000000,83217.485583,3406104.840348,323.408124,
152.828000,36.201500,-3.771968,0.000000,119590.542888,104426.332337,82014.616690,-66596.623271,2209.896891,1152.530133,-427.730628,0.000000,83218.678221,3406106.037872,323.408124,
152.829000,36.201500,-3.771968,0.000000,119590.233809,104428.542237,82015.769218,-66597.051002,2209.903536,1152.525561,-427.729974,0.000000,83219.870855,3406107.235400,323.408124,
152.830000,36.201500,-3.771968,0.000000,119589.924730,104430.752144,82016.921741,-66597.478731,2209.910182,1152.520989,-427.729319,0.000000,83221.063485,3406108.432934,323.408124,
152.831000,36.199541,-3.772580,0.000000,119589.615651,104432.962058,82018.074260,-66597.906460,2209.916827,1152.516417,-427.728664,0.000000,83222.256111,3406109.630476,323.398346,
152.832000,36.199541,-3.772580,0.000000,119589.306572,104435.171978,82019.226774,-66598.334189,2209.923473,1152.511845,-427.728009,0.000000,83223.448734,3406110.828024,323.398346,
152.833000,36.199541,-3.772580,0.000000,119588.997493,104437.381905,82020.379283,-66598.761916,2209.930119,1152.507273,-427.727354,0.000000,83224.641354,3406112.025576,323.398346,
152.834000,36.199541,-3.772580,0.000000,119588.688414,104439.591838,82021.531788,-66599.189643,2209.936764,1152.502702,-427.726699,0.000000,83225.833969,3406113.223135,323.398346,
152.835000,36.199541,-3.772580,0.000000,119588.379335,104441.801778,82022.684289,-66599.617370,2209.943410,1152.498130,-427.726044,0.000000,83227.026581,3406114.420698,323.398346,
152.836000,36.199541,-3.772580,0.000000,119588.070256,104444.011725,82023.836785,-66600.045095,2209.950056,1152.493558,-427.725390,0.000000,83228.219189,3406115.618266,323.398346,
152.837000,36.199541,-3.772580,0.000000,119587.761177,104446.221678,82024.989276,-66600.472820,2209.956702,1152.488986,-427.724735,0.000000,83229.411793,3406116.815840,323.398346,
152.838000,36.199541,-3.772580,0.000000,119587.452098,104448.431638,82026.141763,-66600.900545,2209.963347,1152.484414,-427.724080,0.000000,83230.604394,3406118.013419,323.398346,
152.839000,36.199541,-3.772580,0.000000,119587.143019,104450.641605,82027.294245,-66601.328269,2209.969993,1152.479843,-427.723425,0.000000,83231.796991,3406119.211004,323.398346,
152.840000,36.199541,-3.772580,0.000000,119586.833940,104452.851578,82028.446722,-66601.755992,2209.976639,1152.475271,-427.722770,0.000000,83232.989585,3406120.408593,323.398346,
152.841000,36.197582,-3.773191,0.000000,119586.524861,104455.061558,82029.599195,-66602.183714,2209.983285,1152.470699,-427.722115,0.000000,83234.182174,3406121.606192,323.388569,
152.842000,36.197582,-3.773191,0.000000,119586.215782,104457.271545,82030.751664,-66602.611436,2209.989931,1152.466127,-427.721460,0.000000,83235.374760,3406122.803795,323.388569,
152.843000,36.197582,-3.773191,0.000000,119585.906703,104459.481538,82031.904127,-66603.039157,2209.996577,1152.461555,-427.720805,0.000000,83236.567342,3406124.001404,323.388569,
152.844000,36.197582,-3.773191,0.000000,119585.597624,104461.691538,82033.056587,-66603.466878,2210.003223,1152.456983,-427.720150,0.000000,83237.759921,3406125.199018,323.388569,
152.845000,36.197582,-3.773191,0.000000,119585.288545,104463.901544,82034.209041,-66603.894597,2210.009869,1152.452411,-427.719495,0.000000,83238.952496,3406126.396637,323.388569,
152.846000,36.197582,-3.773191,0.000000,119584.979466,104466.111558,82035.361492,-66604.322317,2210.016515,1152.447839,-427.718840,0.000000,83240.145067,3406127.594261,323.388569,
152.847000,36.197582,-3.773191,0.000000,119584.670387,104468.321577,82036.513937,-66604.750035,2210.023161,1152.443267,-427.718185,0.000000,83241.337634,3406128.791891,323.388569,
152.848000,36.197582,-3.773191,0.000000,119584.361308,104470.531604,82037.666378,-66605.177753,2210.029807,1152.438695,-427.717530,0.000000,83242.530198,3406129.989526,323.388569,
152.849000,36.197582,-3.773191,0.000000,119584.052229,104472.741637,82038.818814,-66605.605470,2210.036453,1152.434124,-427.716875,0.000000,83243.722758,3406131.187167,323.388569,
152.850000,36.197582,-3.773191,0.000000,119583.743150,104474.951677,82039.971246,-66606.033187,2210.043099,1152.429552,-427.716220,0.000000,83244.915315,3406132.384812,323.388569,
152.851000,36.195623,-3.773803,0.000000,119583.434071,104477.161723,82041.123674,-66606.460903,2210.049745,1152.424980,-427.715565,0.000000,83246.107867,3406133.582466,323.378791,
152.852000,36.195623,-3.773803,0.000000,119583.124992,104479.371776,82042.276096,-66606.888618,2210.056392,1152.420408,-427.714910,0.000000,83247.300416,3406134.780125,323.378791,
152.853000,36.195623,-3.773803,0.000000,119582.815913,104481.581836,82043.428514,-66607.316332,2210.063038,1152.415836,-427.714255,0.000000,83248.492961,3406135.977790,323.378791,
152.854000,36.195623,-3.773803,0.000000,119582.506834,104483.791902,82044.580928,-66607.744046,2210.069684,1152.411264,-427.713600,0.000000,83249.685503,3406137.175460,323.378791,
152.855000,36.195623,-3.773803,0.000000,119582.197755,104486.001975,82045.733337,-66608.171760,2210.076331,1152.406692,-427.712945,0.000000,83250.878041,3406138.373135,323.378791,
152.856000,36.195623,-3.773803,0.000000,119581.888676,104488.212055,82046.885741,-66608.599472,2210.082977,1152.402120,-427.712290,0.000000,83252.070575,3406139.570815,323.378791,
152.857000,36.195623,-3.773803,0.000000,119581.579597,104490.422141,82048.038141,-66609.027184,2210.089623,1152.397548,-427.711635,0.000000,83253.263106,3406140.768501,323.378791,
152.858000,36.195623,-3.773803,0.000000,119581.270518,104492.632234,82049.190536,-66609.454895,2210.096270,1152.392976,-427.710980,0.000000,83254.455632,3406141.966192,323.378791,
152.859000,36.195623,-3.773803,0.000000,119580.961439,104494.842334,82050.342927,-66609.882606,2210.102916,1152.388404,-427.710324,0.000000,83255.648156,3406143.163888,323.378791,
152.860000,36.195623,-3.773803,0.000000,119580.652360,104497.052440,82051.495313,-66610.310316,2210.109563,1152.383832,-427.709669,0.000000,83256.840675,3406144.361590,323.378791,
152.861000,36.193664,-3.774414,0.000000,119580.343281,104499.262553,82052.647695,-66610.738025,2210.116209,1152.379260,-427.709014,0.000000,83258.033191,3406145.559300,323.369014,
152.862000,36.193664,-3.774414,0.000000,119580.034202,104501.472673,82053.800072,-66611.165734,2210.122856,1152.374688,-427.708359,0.000000,83259.225703,3406146.757015,323.369014,
152.863000,36.193664,-3.774414,0.000000,119579.725123,104503.682799,82054.952444,-66611.593442,2210.129502,1152.370116,-427.707704,0.000000,83260.418211,3406147.954735,323.369014,
152.864000,36.193664,-3.774414,0.000000,119579.416044,104505.892932,82056.104812,-66612.021150,2210.136149,1152.365544,-427.707049,0.000000,83261.610716,3406149.152461,323.369014,
152.865000,36.193664,-3.774414,0.000000,119579.106965,104508.103071,82057.257175,-66612.448856,2210.142796,1152.360972,-427.706393,0.000000,83262.803217,3406150.350192,323.369014,
152.866000,36.193664,-3.774414,0.000000,119578.797886,104510.313217,82058.409534,-66612.876562,2210.149442,1152.356400,-427.705738,0.000000,83263.995714,3406151.547929,323.369014,
152.867000,36.193664,-3.774414,0.000000,119578.488807,104512.523370,82059.561888,-66613.304268,2210.156089,1152.351828,-427.705083,0.000000,83265.188207,3406152.745670,323.369014,
152.868000,36.193664,-3.774414,0.000000,119578.179728,104514.733529,82060.714238,-66613.731973,2210.162736,1152.347256,-427.704428,0.000000,83266.380697,3406153.943417,323.369014,
152.869000,36.193664,-3.774414,0.000000,119577.870649,104516.943695,82061.866583,-66614.159677,2210.169382,1152.342684,-427.703773,0.000000,83267.573183,3406155.141169,323.369014,
152.870000,36.193664,-3.774414,0.000000,119577.561570,104519.153868,82063.018923,-66614.587380,2210.176029,1152.338112,-427.703117,0.000000,83268.765666,3406156.338927,323.369014,
152.871000,36.191705,-3.775026,0.000000,119577.252491,104521.364048,82064.171259,-66615.015083,2210.182676,1152.333539,-427.702462,0.000000,83269.958144,3406157.536692,323.359236,
152.872000,36.191705,-3.775026,0.000000,119576.943412,104523.574234,82065.323590,-66615.442785,2210.189323,1152.328967,-427.701807,0.000000,83271.150620,3406158.734464,323.359236,
152.873000,36.191705,-3.775026,0.000000,119576.634333,104525.784426,82066.475917,-66615.870486,2210.195970,1152.324395,-427.701151,0.000000,83272.343091,3406159.932240,323.359236,
152.874000,36.191705,-3.775026,0.000000,119576.325254,104527.994625,82067.628239,-66616.298187,2210.202617,1152.319823,-427.700496,0.000000,83273.535559,3406161.130022,323.359236,
152.875000,36.191705,-3.775026,0.000000,119576.016175,104530.204831,82068.780556,-66616.725887,2210.209264,1152.315251,-427.699841,0.000000,83274.728023,3406162.327809,323.359236,
152.876000,36.191705,-3.775026,0.000000,119575.707096,104532.415044,82069.932869,-66617.153587,2210.215911,1152.310679,-427.699186,0.000000,83275.920483,3406163.525601,323.359236,
152.877000,36.191705,-3.775026,0.000000,119575.398017,104534.625263,82071.085178,-66617.581286,2210.222558,1152.306107,-427.698530,0.000000,83277.112939,3406164.723398,323.359236,
152.878000,36.191705,-3.775026,0.000000,119575.088938,104536.835489,82072.237482,-66618.008984,2210.229205,1152.301535,-427.697875,0.000000,83278.305392,3406165.921201,323.359236,
152.879000,36.191705,-3.775026,0.000000,119574.779859,104539.045722,82073.389781,-66618.436682,2210.235852,1152.296962,-427.697220,0.000000,83279.497841,3406167.119009,323.359236,
152.880000,36.191705,-3.775026,0.000000,119574.470780,104541.255961,82074.542075,-66618.864378,2210.242499,1152.292390,-427.696564,0.000000,83280.690287,3406168.316823,323.359236,
152.881000,36.189747,-3.775637,0.000000,119574.161701,104543.466207,82075.694366,-66619.292075,2210.249146,1152.287818,-427.695909,0.000000,83281.882729,3406169.514644,323.349459,
152.882000,36.189747,-3.775637,0.000000,119573.852622,104545.676459,82076.846651,-66619.719770,2210.255793,1152.283246,-427.695253,0.000000,83283.075167,3406170.712471,323.349459,
152.883000,36.189747,-3.775637,0.000000,119573.543543,104547.886718,82077.998932,-66620.147465,2210.262440,1152.278674,-427.694598,0.000000,83284.267601,3406171.910304,323.349459,
152.884000,36.189747,-3.775637,0.000000,119573.234464,104550.096984,82079.151208,-66620.575159,2210.269088,1152.274101,-427.693943,0.000000,83285.460032,3406173.108141,323.349459,
152.885000,36.189747,-3.775637,0.000000,119572.925385,104552.307256,82080.303480,-66621.002853,2210.275735,1152.269529,-427.693287,0.000000,83286.652459,3406174.305984,323.349459,
152.886000,36.189747,-3.775637,0.000000,119572.616306,104554.517535,82081.455748,-66621.430546,2210.282382,1152.264957,-427.692632,0.000000,83287.844882,3406175.503832,323.349459,
152.887000,36.189747,-3.775637,0.000000,119572.307227,104556.727821,82082.608010,-66621.858238,2210.289030,1152.260385,-427.691976,0.000000,83289.037302,3406176.701686,323.349459,
152.888000,36.189747,-3.775637,0.000000,119571.998148,104558.938113,82083.760268,-66622.285930,2210.295677,1152.255813,-427.691321,0.000000,83290.229718,3406177.899545,323.349459,
152.889000,36.189747,-3.775637,0.000000,119571.689069,104561.148412,82084.912522,-66622.713621,2210.302324,1152.251241,-427.690665,0.000000,83291.422130,3406179.097409,323.349459,
152.890000,36.189747,-3.775637,0.000000,119571.379990,104563.358718,82086.064771,-66623.141311,2210.308971,1152.246669,-427.690010,0.000000,83292.614539,3406180.295278,323.349459,
152.891000,36.187788,-3.776249,0.000000,119571.070911,104565.569030,82087.217015,-66623.569001,2210.315619,1152.242096,-427.689354,0.000000,83293.806943,3406181.493156,323.339681,
152.892000,36.187788,-3.776249,0.000000,119570.761832,104567.779349,82088.369255,-66623.996690,2210.322267,1152.237524,-427.688699,0.000000,83294.999345,3406182.691039,323.339681,
152.893000,36.187788,-3.776249,0.000000,119570.452753,104569.989675,82089.521490,-66624.424378,2210.328914,1152.232952,-427.688043,0.000000,83296.191742,3406183.888927,323.339681,
152.894000,36.187788,-3.776249,0.000000,119570.143674,104572.200007,82090.673721,-66624.852066,2210.335562,1152.228379,-427.687388,0.000000,83297.384136,3406185.086820,323.339681,
152.895000,36.187788,-3.776249,0.000000,119569.834595,104574.410346,82091.825947,-66625.279753,2210.342209,1152.223807,-427.686732,0.000000,83298.576526,3406186.284719,323.339681,
152.896000,36.187788,-3.776249,0.000000,119569.525516,104576.620692,82092.978168,-66625.707440,2210.348857,1152.219235,-427.686077,0.000000,83299.768912,3406187.482623,323.339681,
152.897000,36.187788,-3.776249,0.000000,119569.216437,104578.831044,82094.130385,-66626.135125,2210.355504,1152.214663,-427.685421,0.000000,83300.961295,3406188.680533,323.339681,
152.898000,36.187788,-3.776249,0.000000,119568.907358,104581.041403,82095.282598,-66626.562810,2210.362152,1152.210090,-427.684766,0.000000,83302.153674,3406189.878447,323.339681,
152.899000,36.187788,-3.776249,0.000000,119568.598279,104583.251768,82096.434806,-66626.990495,2210.368800,1152.205518,-427.684110,0.000000,83303.346049,3406191.076367,323.339681,
152.900000,36.187788,-3.776249,0.000000,119568.289200,104585.462140,82097.587009,-66627.418179,2210.375447,1152.200946,-427.683455,0.000000,83304.538421,3406192.274292,323.339681,
152.901000,36.185829,-3.776860,0.000000,119567.980121,104587.672519,82098.739207,-66627.845862,2210.382095,1152.196374,-427.682799,0.000000,83305.730788,3406193.472226,323.329903,
152.902000,36.185829,-3.776860,0.000000,119567.671042,104589.882904,82099.891402,-66628.273544,2210.388743,1152.191801,-427.682143,0.000000,83306.923153,3406194.670165,323.329903,
152.903000,36.185829,-3.776860,0.000000,119567.361963,104592.093296,82101.043591,-66628.701226,2210.395391,1152.187229,-427.681488,0.000000,83308.115513,3406195.868109,323.329903,
152.904000,36.185829,-3.776860,0.000000,119567.052884,104594.303695,82102.195776,-66629.128907,2210.402039,1152.182656,-427.680832,0.000000,83309.307870,3406197.066059,323.329903,
152.905000,36.185829,-3.776860,0.000000,119566.743805,104596.514101,82103.347956,-66629.556588,2210.408687,1152.178084,-427.680176,0.000000,83310.500223,3406198.264013,323.329903,
152.906000,36.185829,-3.776860,0.000000,119566.434726,104598.724513,82104.500132,-66629.984268,2210.415334,1152.173512,-427.679521,0.000000,83311.692572,3406199.461973,323.329903,
152.907000,36.185829,-3.776860,0.000000,119566.125647,104600.934931,82105.652303,-66630.411947,2210.421982,1152.168939,-427.678865,0.000000,83312.884918,3406200.659939,323.329903,
152.908000,36.185829,-3.776860,0.000000,119565.816568,104603.145357,82106.804470,-66630.839625,2210.428630,1152.164367,-427.678210,0.000000,83314.077260,3406201.857909,323.329903,
152.909000,36.185829,-3.776860,0.000000,119565.507489,104605.355788,82107.956632,-66631.267303,2210.435278,1152.159795,-427.677554,0.000000,83315.269598,3406203.055885,323.329903,
152.910000,36.185829,-3.776860,0.000000,119565.198410,104607.566227,82109.108790,-66631.694980,2210.441926,1152.155223,-427.676898,0.000000,83316.461933,3406204.253866,323.329903,
152.911000,36.183870,-3.777472,0.000000,119564.889331,104609.776672,82110.260943,-66632.122657,2210.448574,1152.150650,-427.676242,0.000000,83317.654264,3406205.451856,323.320126,
152.912000,36.183870,-3.777472,0.000000,119564.580252,104611.987124,82111.413091,-66632.550333,2210.455223,1152.146078,-427.675587,0.000000,83318.846591,3406206.649851,323.320126,
152.913000,36.183870,-3.777472,0.000000,119564.271173,104614.197583,82112.565235,-66632.978008,2210.461871,1152.141505,-427.674931,0.000000,83320.038915,3406207.847851,323.320126,
152.914000,36.183870,-3.777472,0.000000,119563.962094,104616.408048,82113.717374,-66633.405683,2210.468519,1152.136933,-427.674275,0.000000,83321.231234,3406209.045856,323.320126,
152.915000,36.183870,-3.777472,0.000000,119563.653015,104618.618520,82114.869509,-66633.833357,2210.475167,1152.132360,-427.673619,0.000000,83322.423551,3406210.243867,323.320126,
152.916000,36.183870,-3.777472,0.000000,119563.343936,104620.828998,82116.021639,-66634.261030,2210.481815,1152.127788,-427.672964,0.000000,83323.615863,3406211.441883,323.320126,
152.917000,36.183870,-3.777472,0.000000,119563.034857,104623.039483,82117.173764,-66634.688703,2210.488463,1152.123216,-427.672308,0.000000,83324.808172,3406212.639904,323.320126,
152.918000,36.183870,-3.777472,0.000000,119562.725778,104625.249975,82118.325885,-66635.116375,2210.495112,1152.118643,-427.671652,0.000000,83326.000477,3406213.837931,323.320126,
152.919000,36.183870,-3.777472,0.000000,119562.416699,104627.460474,82119.478001,-66635.544046,2210.501760,1152.114071,-427.670996,0.000000,83327.192778,3406215.035963,323.320126,
152.920000,36.183870,-3.777472,0.000000,119562.107620,104629.670979,82120.630113,-66635.971717,2210.508408,1152.109499,-427.670341,0.000000,83328.385076,3406216.234000,323.320126,
152.921000,36.181911,-3.778083,0.000000,119561.798541,104631.881491,82121.782220,-66636.399387,2210.515057,1152.104926,-427.669685,0.000000,83329.577370,3406217.432045,323.310348,
152.922000,36.181911,-3.778083,0.000000,119561.489462,104634.092009,82122.934323,-66636.827056,2210.521705,1152.100353,-427.669029,0.000000,83330.769660,3406218.630096,323.310348,
152.923000,36.181911,-3.778083,0.000000,119561.180383,104636.302534,82124.086421,-66637.254725,2210.528354,1152.095781,-427.668373,0.000000,83331.961947,3406219.828152,323.310348,
152.924000,36.181911,-3.778083,0.000000,119560.871304,104638.513066,82125.238515,-66637.682393,2210.535002,1152.091208,-427.667717,0.000000,83333.154229,3406221.026213,323.310348,
152.925000,36.181911,-3.778083,0.000000,119560.562225,104640.723604,82126.390604,-66638.110060,2210.541651,1152.086636,-427.667061,0.000000,83334.346509,3406222.224280,323.310348,
152.926000,36.181911,-3.778083,0.000000,119560.253146,104642.934149,82127.542688,-66638.537727,2210.548299,1152.082064,-427.666406,0.000000,83335.538784,3406223.422352,323.310348,
152.927000,36.181911,-3.778083,0.000000,119559.944067,104645.144701,82128.694768,-66638.965393,2210.554948,1152.077491,-427.665750,0.000000,83336.731056,3406224.620429,323.310348,
152.928000,36.181911,-3.778083,0.000000,119559.634988,104647.355259,82129.846843,-66639.393058,2210.561596,1152.072919,-427.665094,0.000000,83337.923324,3406225.818512,323.310348,
152.929000,36.181911,-3.778083,0.000000,119559.325909,104649.565824,82130.998914,-66639.820723,2210.568245,1152.068346,-427.664438,0.000000,83339.115588,3406227.016599,323.310348,
152.930000,36.181911,-3.778083,0.000000,119559.016830,104651.776395,82132.150980,-66640.248387,2210.574893,1152.063774,-427.663782,0.000000,83340.307849,3406228.214692,323.310348,
152.931000,36.179953,-3.778695,0.000000,119558.707751,104653.986973,82133.303041,-66640.676051,2210.581542,1152.059201,-427.663126,0.000000,83341.500106,3406229.412794,323.300571,
152.932000,36.179953,-3.778695,0.000000,119558.398672,104656.197558,82134.455098,-66641.103713,2210.588191,1152.054629,-427.662470,0.000000,83342.692359,3406230.610901,323.300571,
152.933000,36.179953,-3.778695,0.000000,119558.089593,104658.408150,82135.607150,-66641.531376,2210.594840,1152.050056,-427.661814,0.000000,83343.884609,3406231.809013,323.300571,
152.934000,36.179953,-3.778695,0.000000,119557.780514,104660.618748,82136.759198,-66641.959037,2210.601488,1152.045483,-427.661158,0.000000,83345.076855,3406233.007130,323.300571,
152.935000,36.179953,-3.778695,0.000000,119557.471435,104662.829353,82137.911241,-66642.386698,2210.608137,1152.040911,-427.660502,0.000000,83346.269097,3406234.205253,323.300571,
152.936000,36.179953,-3.778695,0.000000,119557.162356,104665.039964,82139.063280,-66642.814358,2210.614786,1152.036338,-427.659846,0.000000,83347.461335,3406235.403380,323.300571,
152.937000,36.179953,-3.778695,0.000000,119556.853277,104667.250582,82140.215314,-66643.242018,2210.621435,1152.031766,-427.659190,0.000000,83348.653570,3406236.601514,323.300571,
152.938000,36.179953,-3.778695,0.000000,119556.544198,104669.461207,82141.367343,-66643.669677,2210.628084,1152.027193,-427.658534,0.000000,83349.845801,3406237.799652,323.300571,
152.939000,36.179953,-3.778695,0.000000,119556.235119,104671.671839,82142.519368,-66644.097335,2210.634733,1152.022621,-427.657878,0.000000,83351.038029,3406238.997796,323.300571,
152.940000,36.179953,-3.778695,0.000000,119555.926040,104673.882477,82143.671389,-66644.524992,2210.641382,1152.018048,-427.657222,0.000000,83352.230253,3406240.195945,323.300571,
152.941000,36.177994,-3.779306,0.000000,119555.616961,104676.093121,82144.823405,-66644.952649,2210.648031,1152.013476,-427.656566,0.000000,83353.422473,3406241.394102,323.290793,
152.942000,36.177994,-3.779306,0.000000,119555.307882,104678.303773,82145.975416,-66645.380305,2210.654680,1152.008903,-427.655910,0.000000,83354.614689,3406242.592265,323.290793,
152.943000,36.177994,-3.779306,0.000000,119554.998803,104680.514431,82147.127422,-66645.807961,2210.661329,1152.004330,-427.655254,0.000000,83355.806902,3406243.790433,323.290793,
152.944000,36.177994,-3.779306,0.000000,119554.689724,104682.725095,82148.279424,-66646.235616,2210.667978,1151.999758,-427.654598,0.000000,83356.999111,3406244.988606,323.290793,
152.945000,36.177994,-3.779306,0.000000,119554.380645,104684.935767,82149.431422,-66646.663270,2210.674627,1151.995185,-427.653942,0.000000,83358.191316,3406246.186785,323.290793,
152.946000,36.177994,-3.779306,0.000000,119554.071566,104687.146445,82150.583415,-66647.090924,2210.681276,1151.990612,-427.653286,0.000000,83359.383517,3406247.384969,323.290793,
152.947000,36.177994,-3.779306,0.000000,119553.762487,104689.357129,82151.735403,-66647.518577,2210.687925,1151.986040,-427.652630,0.000000,83360.575715,3406248.583158,323.290793,
152.948000,36.177994,-3.779306,0.000000,119553.453408,104691.567820,82152.887387,-66647.946229,2210.694575,1151.981467,-427.651974,0.000000,83361.767909,3406249.781352,323.290793,
152.949000,36.177994,-3.779306,0.000000,119553.144329,104693.778518,82154.039366,-66648.373881,2210.701224,1151.976895,-427.651318,0.000000,83362.960100,3406250.979552,323.290793,
152.950000,36.177994,-3.779306,0.000000,119552.835250,104695.989223,82155.191341,-66648.801532,2210.707873,1151.972322,-427.650661,0.000000,83364.152287,3406252.177757,323.290793,
152.951000,36.176035,-3.779917,0.000000,119552.526171,104698.199934,82156.343311,-66649.229182,2210.714522,1151.967749,-427.650005,0.000000,83365.344470,3406253.375970,323.281015,
152.952000,36.176035,-3.779917,0.000000,119552.217092,104700.410652,82157.495276,-66649.656832,2210.721172,1151.963177,-427.649349,0.000000,83366.536649,3406254.574189,323.281015,
152.953000,36.176035,-3.779917,0.000000,119551.908013,104702.621376,82158.647237,-66650.084481,2210.727821,1151.958604,-427.648693,0.000000,83367.728825,3406255.772413,323.281015,
152.954000,36.176035,-3.779917,0.000000,119551.598934,104704.832108,82159.799193,-66650.512129,2210.734470,1151.954031,-427.648037,0.000000,83368.920997,3406256.970642,323.281015,
152.955000,36.176035,-3.779917,0.000000,119551.289855,104707.042845,82160.951145,-66650.939777,2210.741120,1151.949459,-427.647381,0.000000,83370.113165,3406258.168876,323.281015,
152.956000,36.176035,-3.779917,0.000000,119550.980776,104709.253590,82162.103092,-66651.367424,2210.747769,1151.944886,-427.646724,0.000000,83371.305330,3406259.367116,323.281015,
152.957000,36.176035,-3.779917,0.000000,119550.671697,104711.464341,82163.255035,-66651.795070,2210.754419,1151.940313,-427.646068,0.000000,83372.497490,3406260.565361,323.281015,
152.958000,36.176035,-3.779917,0.000000,119550.362618,104713.675099,82164.406973,-66652.222716,2210.761068,1151.935741,-427.645412,0.000000,83373.689648,3406261.763612,323.281015,
152.959000,36.176035,-3.779917,0.000000,119550.053539,104715.885863,82165.558906,-66652.650361,2210.767718,1151.931168,-427.644756,0.000000,83374.881801,3406262.961867,323.281015,
152.960000,36.176035,-3.779917,0.000000,119549.744460,104718.096634,82166.710835,-66653.078005,2210.774367,1151.926595,-427.644100,0.000000,83376.073951,3406264.160128,323.281015,
152.961000,36.174076,-3.780529,0.000000,119549.435381,104720.307412,82167.862759,-66653.505649,2210.781017,1151.922022,-427.643443,0.000000,83377.266097,3406265.358398,323.271238,
152.962000,36.174076,-3.780529,0.000000,119549.126302,104722.518196,82169.014679,-66653.933292,2210.787667,1151.917450,-427.642787,0.000000,83378.458239,3406266.556672,323.271238,
152.963000,36.174076,-3.780529,0.000000,119548.817223,104724.728987,82170.166594,-66654.360935,2210.794316,1151.912877,-427.642131,0.000000,83379.650378,3406267.754952,323.271238,
152.964000,36.174076,-3.780529,0.000000,119548.508144,104726.939785,82171.318505,-66654.788577,2210.800966,1151.908304,-427.641474,0.000000,83380.842513,3406268.953237,323.271238,
152.965000,36.174076,-3.780529,0.000000,119548.199065,104729.150589,82172.470411,-66655.216218,2210.807616,1151.903731,-427.640818,0.000000,83382.034645,3406270.151528,323.271238,
152.966000,36.174076,-3.780529,0.000000,119547.889986,104731.361400,82173.622312,-66655.643858,2210.814266,1151.899158,-427.640162,0.000000,83383.226772,3406271.349824,323.271238,
152.967000,36.174076,-3.780529,0.000000,119547.580907,104733.572218,82174.774209,-66656.071498,2210.820915,1151.894586,-427.639505,0.000000,83384.418896,3406272.548125,323.271238,
152.968000,36.174076,-3.780529,0.000000,119547.271828,104735.783042,82175.926102,-66656.499137,2210.827565,1151.890013,-427.638849,0.000000,83385.611016,3406273.746431,323.271238,
152.969000,36.174076,-3.780529,0.000000,119546.962749,104737.993873,82177.077989,-66656.926776,2210.834215,1151.885440,-427.638193,0.000000,83386.803133,3406274.944743,323.271238,
152.970000,36.174076,-3.780529,0.000000,119546.653670,104740.204710,82178.229872,-66657.354414,2210.840865,1151.880868,-427.637536,0.000000,83387.995246,3406276.143059,323.271238,
152.971000,36.172117,-3.781140,0.000000,119546.344591,104742.415554,82179.381751,-66657.782051,2210.847515,1151.876295,-427.636880,0.000000,83389.187355,3406277.341385,323.261460,
152.972000,36.172117,-3.781140,0.000000,119546.035512,104744.626405,82180.533625,-66658.209687,2210.854165,1151.871722,-427.636224,0.000000,83390.379460,3406278.539715,323.261460,
152.973000,36.172117,-3.781140,0.000000,119545.726433,104746.837263,82181.685495,-66658.637323,2210.860815,1151.867149,-427.635567,0.000000,83391.571562,3406279.738051,323.261460,
152.974000,36.172117,-3.781140,0.000000,119545.417354,104749.048127,82182.837359,-66659.064959,2210.867465,1151.862576,-427.634911,0.000000,83392.763660,3406280.936392,323.261460,
152.975000,36.172117,-3.781140,0.000000,119545.108275,104751.258998,82183.989220,-66659.492593,2210.874115,1151.858003,-427.634254,0.000000,83393.955755,3406282.134739,323.261460,
152.976000,36.172117,-3.781140,0.000000,119544.799196,104753.469875,82185.141075,-66659.920227,2210.880765,1151.853430,-427.633598,0.000000,83395.147845,3406283.333091,323.261460,
152.977000,36.172117,-3.781140,0.000000,119544.490117,104755.680759,82186.292927,-66660.347860,2210.887415,1151.848858,-427.632942,0.000000,83396.339932,3406284.531448,323.261460,
152.978000,36.172117,-3.781140,0.000000,119544.181038,104757.891650,82187.444773,-66660.775493,2210.894065,1151.844285,-427.632285,0.000000,83397.532015,3406285.729810,323.261460,
152.979000,36.172117,-3.781140,0.000000,119543.871959,104760.102547,82188.596615,-66661.203125,2210.900715,1151.839712,-427.631629,0.000000,83398.724095,3406286.928178,323.261460,
